actor_1,actor_2,movie_title,year,genre,director,page_id
גבי עמרני,דן בן-ליאור,זהר (סרט),1993,דרמה,ערן ריקליס,280503
גבי עמרני,שמעון סיאני,זהר (סרט),1993,דרמה,ערן ריקליס,280503
גבי עמרני,כוכבה הררי,זהר (סרט),1993,דרמה,ערן ריקליס,280503
גבי עמרני,אמיתי יעיש בן אוזיליו,זהר (סרט),1993,דרמה,ערן ריקליס,280503
גבי עמרני,דאנה איבגי,זהר (סרט),1993,דרמה,ערן ריקליס,280503
דן בן-ליאור,שמעון סיאני,זהר (סרט),1993,דרמה,ערן ריקליס,280503
דן בן-ליאור,כוכבה הררי,זהר (סרט),1993,דרמה,ערן ריקליס,280503
דן בן-ליאור,אמיתי יעיש בן אוזיליו,זהר (סרט),1993,דרמה,ערן ריקליס,280503
דן בן-ליאור,דאנה איבגי,זהר (סרט),1993,דרמה,ערן ריקליס,280503
שמעון סיאני,כוכבה הררי,זהר (סרט),1993,דרמה,ערן ריקליס,280503
שמעון סיאני,אמיתי יעיש בן אוזיליו,זהר (סרט),1993,דרמה,ערן ריקליס,280503
שמעון סיאני,דאנה איבגי,זהר (סרט),1993,דרמה,ערן ריקליס,280503
כוכבה הררי,אמיתי יעיש בן אוזיליו,זהר (סרט),1993,דרמה,ערן ריקליס,280503
כוכבה הררי,דאנה איבגי,זהר (סרט),1993,דרמה,ערן ריקליס,280503
אמיתי יעיש בן אוזיליו,דאנה איבגי,זהר (סרט),1993,דרמה,ערן ריקליס,280503
אבי ביטר,משה כהן,חבר ואח,1993,דרמה,פרוספר מלכה,2479127
אבי ביטר,סיגי דהאן,חבר ואח,1993,דרמה,פרוספר מלכה,2479127
אבי ביטר,אבי בן,חבר ואח,1993,דרמה,פרוספר מלכה,2479127
אבי ביטר,לימור בן זכאי,חבר ואח,1993,דרמה,פרוספר מלכה,2479127
אבי ביטר,עדן אלוש שלו,חבר ואח,1993,דרמה,פרוספר מלכה,2479127
אבי ביטר,ציון אמסלם,חבר ואח,1993,דרמה,פרוספר מלכה,2479127
משה כהן,סיגי דהאן,חבר ואח,1993,דרמה,פרוספר מלכה,2479127
משה כהן,אבי בן,חבר ואח,1993,דרמה,פרוספר מלכה,2479127
משה כהן,לימור בן זכאי,חבר ואח,1993,דרמה,פרוספר מלכה,2479127
משה כהן,עדן אלוש שלו,חבר ואח,1993,דרמה,פרוספר מלכה,2479127
משה כהן,ציון אמסלם,חבר ואח,1993,דרמה,פרוספר מלכה,2479127
סיגי דהאן,אבי בן,חבר ואח,1993,דרמה,פרוספר מלכה,2479127
סיגי דהאן,לימור בן זכאי,חבר ואח,1993,דרמה,פרוספר מלכה,2479127
סיגי דהאן,עדן אלוש שלו,חבר ואח,1993,דרמה,פרוספר מלכה,2479127
סיגי דהאן,ציון אמסלם,חבר ואח,1993,דרמה,פרוספר מלכה,2479127
אבי בן,לימור בן זכאי,חבר ואח,1993,דרמה,פרוספר מלכה,2479127
אבי בן,עדן אלוש שלו,חבר ואח,1993,דרמה,פרוספר מלכה,2479127
אבי בן,ציון אמסלם,חבר ואח,1993,דרמה,פרוספר מלכה,2479127
לימור בן זכאי,עדן אלוש שלו,חבר ואח,1993,דרמה,פרוספר מלכה,2479127
לימור בן זכאי,ציון אמסלם,חבר ואח,1993,דרמה,פרוספר מלכה,2479127
עדן אלוש שלו,ציון אמסלם,חבר ואח,1993,דרמה,פרוספר מלכה,2479127
מוני מושונוב,צבי שיסל,כמו גדולים 2,1993,קומדיה,צבי שיסל,1134876
מוני מושונוב,אריק איינשטיין,כמו גדולים 2,1993,קומדיה,צבי שיסל,1134876
מוני מושונוב,יוני רכטר,כמו גדולים 2,1993,קומדיה,צבי שיסל,1134876
מוני מושונוב,יהודית רביץ,כמו גדולים 2,1993,קומדיה,צבי שיסל,1134876
מוני מושונוב,טל גינת,כמו גדולים 2,1993,קומדיה,צבי שיסל,1134876
צבי שיסל,אריק איינשטיין,כמו גדולים 2,1993,קומדיה,צבי שיסל,1134876
צבי שיסל,יוני רכטר,כמו גדולים 2,1993,קומדיה,צבי שיסל,1134876
צבי שיסל,יהודית רביץ,כמו גדולים 2,1993,קומדיה,צבי שיסל,1134876
צבי שיסל,טל גינת,כמו גדולים 2,1993,קומדיה,צבי שיסל,1134876
אריק איינשטיין,יוני רכטר,כמו גדולים 2,1993,קומדיה,צבי שיסל,1134876
אריק איינשטיין,יהודית רביץ,כמו גדולים 2,1993,קומדיה,צבי שיסל,1134876
אריק איינשטיין,טל גינת,כמו גדולים 2,1993,קומדיה,צבי שיסל,1134876
יוני רכטר,יהודית רביץ,כמו גדולים 2,1993,קומדיה,צבי שיסל,1134876
יוני רכטר,טל גינת,כמו גדולים 2,1993,קומדיה,צבי שיסל,1134876
יהודית רביץ,טל גינת,כמו גדולים 2,1993,קומדיה,צבי שיסל,1134876
יהודה בארקן,איילת קורץ,מחפשת בעל על ארבע,1993,קומדיה,שמעון אזולאי,1592112
יהודה בארקן,פולי רשף,מחפשת בעל על ארבע,1993,קומדיה,שמעון אזולאי,1592112
יהודה בארקן,רובי פורת-שובל,מחפשת בעל על ארבע,1993,קומדיה,שמעון אזולאי,1592112
יהודה בארקן,אילור הרפז,מחפשת בעל על ארבע,1993,קומדיה,שמעון אזולאי,1592112
יהודה בארקן,מוסקו אלקלעי,מחפשת בעל על ארבע,1993,קומדיה,שמעון אזולאי,1592112
יהודה בארקן,כוכבה הררי,מחפשת בעל על ארבע,1993,קומדיה,שמעון אזולאי,1592112
יהודה בארקן,יגאל עדיקא,מחפשת בעל על ארבע,1993,קומדיה,שמעון אזולאי,1592112
יהודה בארקן,אריה מוסקונה,מחפשת בעל על ארבע,1993,קומדיה,שמעון אזולאי,1592112
איילת קורץ,פולי רשף,מחפשת בעל על ארבע,1993,קומדיה,שמעון אזולאי,1592112
איילת קורץ,רובי פורת-שובל,מחפשת בעל על ארבע,1993,קומדיה,שמעון אזולאי,1592112
איילת קורץ,אילור הרפז,מחפשת בעל על ארבע,1993,קומדיה,שמעון אזולאי,1592112
איילת קורץ,מוסקו אלקלעי,מחפשת בעל על ארבע,1993,קומדיה,שמעון אזולאי,1592112
איילת קורץ,כוכבה הררי,מחפשת בעל על ארבע,1993,קומדיה,שמעון אזולאי,1592112
איילת קורץ,יגאל עדיקא,מחפשת בעל על ארבע,1993,קומדיה,שמעון אזולאי,1592112
איילת קורץ,אריה מוסקונה,מחפשת בעל על ארבע,1993,קומדיה,שמעון אזולאי,1592112
פולי רשף,רובי פורת-שובל,מחפשת בעל על ארבע,1993,קומדיה,שמעון אזולאי,1592112
פולי רשף,אילור הרפז,מחפשת בעל על ארבע,1993,קומדיה,שמעון אזולאי,1592112
פולי רשף,מוסקו אלקלעי,מחפשת בעל על ארבע,1993,קומדיה,שמעון אזולאי,1592112
פולי רשף,כוכבה הררי,מחפשת בעל על ארבע,1993,קומדיה,שמעון אזולאי,1592112
פולי רשף,יגאל עדיקא,מחפשת בעל על ארבע,1993,קומדיה,שמעון אזולאי,1592112
פולי רשף,אריה מוסקונה,מחפשת בעל על ארבע,1993,קומדיה,שמעון אזולאי,1592112
רובי פורת-שובל,אילור הרפז,מחפשת בעל על ארבע,1993,קומדיה,שמעון אזולאי,1592112
רובי פורת-שובל,מוסקו אלקלעי,מחפשת בעל על ארבע,1993,קומדיה,שמעון אזולאי,1592112
רובי פורת-שובל,כוכבה הררי,מחפשת בעל על ארבע,1993,קומדיה,שמעון אזולאי,1592112
רובי פורת-שובל,יגאל עדיקא,מחפשת בעל על ארבע,1993,קומדיה,שמעון אזולאי,1592112
רובי פורת-שובל,אריה מוסקונה,מחפשת בעל על ארבע,1993,קומדיה,שמעון אזולאי,1592112
אילור הרפז,מוסקו אלקלעי,מחפשת בעל על ארבע,1993,קומדיה,שמעון אזולאי,1592112
אילור הרפז,כוכבה הררי,מחפשת בעל על ארבע,1993,קומדיה,שמעון אזולאי,1592112
אילור הרפז,יגאל עדיקא,מחפשת בעל על ארבע,1993,קומדיה,שמעון אזולאי,1592112
אילור הרפז,אריה מוסקונה,מחפשת בעל על ארבע,1993,קומדיה,שמעון אזולאי,1592112
מוסקו אלקלעי,כוכבה הררי,מחפשת בעל על ארבע,1993,קומדיה,שמעון אזולאי,1592112
מוסקו אלקלעי,יגאל עדיקא,מחפשת בעל על ארבע,1993,קומדיה,שמעון אזולאי,1592112
מוסקו אלקלעי,אריה מוסקונה,מחפשת בעל על ארבע,1993,קומדיה,שמעון אזולאי,1592112
כוכבה הררי,יגאל עדיקא,מחפשת בעל על ארבע,1993,קומדיה,שמעון אזולאי,1592112
כוכבה הררי,אריה מוסקונה,מחפשת בעל על ארבע,1993,קומדיה,שמעון אזולאי,1592112
יגאל עדיקא,אריה מוסקונה,מחפשת בעל על ארבע,1993,קומדיה,שמעון אזולאי,1592112
לימור גולדשטיין,עמוס לביא,מנת יתר (סרט),1993,דרמה,שמואל אימברמן,1579953
לימור גולדשטיין,ישי גולן,מנת יתר (סרט),1993,דרמה,שמואל אימברמן,1579953
לימור גולדשטיין,מירי פביאן,מנת יתר (סרט),1993,דרמה,שמואל אימברמן,1579953
לימור גולדשטיין,מיכאל ורשביאק,מנת יתר (סרט),1993,דרמה,שמואל אימברמן,1579953
לימור גולדשטיין,יואב צפיר,מנת יתר (סרט),1993,דרמה,שמואל אימברמן,1579953
לימור גולדשטיין,עדי טופול,מנת יתר (סרט),1993,דרמה,שמואל אימברמן,1579953
לימור גולדשטיין,איקה זוהר,מנת יתר (סרט),1993,דרמה,שמואל אימברמן,1579953
לימור גולדשטיין,עלית קרייז,מנת יתר (סרט),1993,דרמה,שמואל אימברמן,1579953
לימור גולדשטיין,אורי קלאוזנר,מנת יתר (סרט),1993,דרמה,שמואל אימברמן,1579953
עמוס לביא,ישי גולן,מנת יתר (סרט),1993,דרמה,שמואל אימברמן,1579953
עמוס לביא,מירי פביאן,מנת יתר (סרט),1993,דרמה,שמואל אימברמן,1579953
עמוס לביא,מיכאל ורשביאק,מנת יתר (סרט),1993,דרמה,שמואל אימברמן,1579953
עמוס לביא,יואב צפיר,מנת יתר (סרט),1993,דרמה,שמואל אימברמן,1579953
עמוס לביא,עדי טופול,מנת יתר (סרט),1993,דרמה,שמואל אימברמן,1579953
עמוס לביא,איקה זוהר,מנת יתר (סרט),1993,דרמה,שמואל אימברמן,1579953
עמוס לביא,עלית קרייז,מנת יתר (סרט),1993,דרמה,שמואל אימברמן,1579953
עמוס לביא,אורי קלאוזנר,מנת יתר (סרט),1993,דרמה,שמואל אימברמן,1579953
ישי גולן,מירי פביאן,מנת יתר (סרט),1993,דרמה,שמואל אימברמן,1579953
ישי גולן,מיכאל ורשביאק,מנת יתר (סרט),1993,דרמה,שמואל אימברמן,1579953
ישי גולן,יואב צפיר,מנת יתר (סרט),1993,דרמה,שמואל אימברמן,1579953
ישי גולן,עדי טופול,מנת יתר (סרט),1993,דרמה,שמואל אימברמן,1579953
ישי גולן,איקה זוהר,מנת יתר (סרט),1993,דרמה,שמואל אימברמן,1579953
ישי גולן,עלית קרייז,מנת יתר (סרט),1993,דרמה,שמואל אימברמן,1579953
ישי גולן,אורי קלאוזנר,מנת יתר (סרט),1993,דרמה,שמואל אימברמן,1579953
מירי פביאן,מיכאל ורשביאק,מנת יתר (סרט),1993,דרמה,שמואל אימברמן,1579953
מירי פביאן,יואב צפיר,מנת יתר (סרט),1993,דרמה,שמואל אימברמן,1579953
מירי פביאן,עדי טופול,מנת יתר (סרט),1993,דרמה,שמואל אימברמן,1579953
מירי פביאן,איקה זוהר,מנת יתר (סרט),1993,דרמה,שמואל אימברמן,1579953
מירי פביאן,עלית קרייז,מנת יתר (סרט),1993,דרמה,שמואל אימברמן,1579953
מירי פביאן,אורי קלאוזנר,מנת יתר (סרט),1993,דרמה,שמואל אימברמן,1579953
מיכאל ורשביאק,יואב צפיר,מנת יתר (סרט),1993,דרמה,שמואל אימברמן,1579953
מיכאל ורשביאק,עדי טופול,מנת יתר (סרט),1993,דרמה,שמואל אימברמן,1579953
מיכאל ורשביאק,איקה זוהר,מנת יתר (סרט),1993,דרמה,שמואל אימברמן,1579953
מיכאל ורשביאק,עלית קרייז,מנת יתר (סרט),1993,דרמה,שמואל אימברמן,1579953
מיכאל ורשביאק,אורי קלאוזנר,מנת יתר (סרט),1993,דרמה,שמואל אימברמן,1579953
יואב צפיר,עדי טופול,מנת יתר (סרט),1993,דרמה,שמואל אימברמן,1579953
יואב צפיר,איקה זוהר,מנת יתר (סרט),1993,דרמה,שמואל אימברמן,1579953
יואב צפיר,עלית קרייז,מנת יתר (סרט),1993,דרמה,שמואל אימברמן,1579953
יואב צפיר,אורי קלאוזנר,מנת יתר (סרט),1993,דרמה,שמואל אימברמן,1579953
עדי טופול,איקה זוהר,מנת יתר (סרט),1993,דרמה,שמואל אימברמן,1579953
עדי טופול,עלית קרייז,מנת יתר (סרט),1993,דרמה,שמואל אימברמן,1579953
עדי טופול,אורי קלאוזנר,מנת יתר (סרט),1993,דרמה,שמואל אימברמן,1579953
איקה זוהר,עלית קרייז,מנת יתר (סרט),1993,דרמה,שמואל אימברמן,1579953
איקה זוהר,אורי קלאוזנר,מנת יתר (סרט),1993,דרמה,שמואל אימברמן,1579953
עלית קרייז,אורי קלאוזנר,מנת יתר (סרט),1993,דרמה,שמואל אימברמן,1579953
משה איבגי,אסטבן גוטפריד,נקמתו של איציק פינקלשטיין,1993,קומדיה,אנריקה רוטנברג,160162
משה איבגי,דבורה קידר,נקמתו של איציק פינקלשטיין,1993,קומדיה,אנריקה רוטנברג,160162
משה איבגי,איילת זורר,נקמתו של איציק פינקלשטיין,1993,קומדיה,אנריקה רוטנברג,160162
משה איבגי,שמיל בן ארי,נקמתו של איציק פינקלשטיין,1993,קומדיה,אנריקה רוטנברג,160162
משה איבגי,עזרא כפרי,נקמתו של איציק פינקלשטיין,1993,קומדיה,אנריקה רוטנברג,160162
משה איבגי,גילת אנקורי,נקמתו של איציק פינקלשטיין,1993,קומדיה,אנריקה רוטנברג,160162
משה איבגי,שירי גולן,נקמתו של איציק פינקלשטיין,1993,קומדיה,אנריקה רוטנברג,160162
משה איבגי,אורי ורדי,נקמתו של איציק פינקלשטיין,1993,קומדיה,אנריקה רוטנברג,160162
משה איבגי,שלמה תרשיש,נקמתו של איציק פינקלשטיין,1993,קומדיה,אנריקה רוטנברג,160162
אסטבן גוטפריד,דבורה קידר,נקמתו של איציק פינקלשטיין,1993,קומדיה,אנריקה רוטנברג,160162
אסטבן גוטפריד,איילת זורר,נקמתו של איציק פינקלשטיין,1993,קומדיה,אנריקה רוטנברג,160162
אסטבן גוטפריד,שמיל בן ארי,נקמתו של איציק פינקלשטיין,1993,קומדיה,אנריקה רוטנברג,160162
אסטבן גוטפריד,עזרא כפרי,נקמתו של איציק פינקלשטיין,1993,קומדיה,אנריקה רוטנברג,160162
אסטבן גוטפריד,גילת אנקורי,נקמתו של איציק פינקלשטיין,1993,קומדיה,אנריקה רוטנברג,160162
אסטבן גוטפריד,שירי גולן,נקמתו של איציק פינקלשטיין,1993,קומדיה,אנריקה רוטנברג,160162
אסטבן גוטפריד,אורי ורדי,נקמתו של איציק פינקלשטיין,1993,קומדיה,אנריקה רוטנברג,160162
אסטבן גוטפריד,שלמה תרשיש,נקמתו של איציק פינקלשטיין,1993,קומדיה,אנריקה רוטנברג,160162
דבורה קידר,איילת זורר,נקמתו של איציק פינקלשטיין,1993,קומדיה,אנריקה רוטנברג,160162
דבורה קידר,שמיל בן ארי,נקמתו של איציק פינקלשטיין,1993,קומדיה,אנריקה רוטנברג,160162
דבורה קידר,עזרא כפרי,נקמתו של איציק פינקלשטיין,1993,קומדיה,אנריקה רוטנברג,160162
דבורה קידר,גילת אנקורי,נקמתו של איציק פינקלשטיין,1993,קומדיה,אנריקה רוטנברג,160162
דבורה קידר,שירי גולן,נקמתו של איציק פינקלשטיין,1993,קומדיה,אנריקה רוטנברג,160162
דבורה קידר,אורי ורדי,נקמתו של איציק פינקלשטיין,1993,קומדיה,אנריקה רוטנברג,160162
דבורה קידר,שלמה תרשיש,נקמתו של איציק פינקלשטיין,1993,קומדיה,אנריקה רוטנברג,160162
איילת זורר,שמיל בן ארי,נקמתו של איציק פינקלשטיין,1993,קומדיה,אנריקה רוטנברג,160162
איילת זורר,עזרא כפרי,נקמתו של איציק פינקלשטיין,1993,קומדיה,אנריקה רוטנברג,160162
איילת זורר,גילת אנקורי,נקמתו של איציק פינקלשטיין,1993,קומדיה,אנריקה רוטנברג,160162
איילת זורר,שירי גולן,נקמתו של איציק פינקלשטיין,1993,קומדיה,אנריקה רוטנברג,160162
איילת זורר,אורי ורדי,נקמתו של איציק פינקלשטיין,1993,קומדיה,אנריקה רוטנברג,160162
איילת זורר,שלמה תרשיש,נקמתו של איציק פינקלשטיין,1993,קומדיה,אנריקה רוטנברג,160162
שמיל בן ארי,עזרא כפרי,נקמתו של איציק פינקלשטיין,1993,קומדיה,אנריקה רוטנברג,160162
שמיל בן ארי,גילת אנקורי,נקמתו של איציק פינקלשטיין,1993,קומדיה,אנריקה רוטנברג,160162
שמיל בן ארי,שירי גולן,נקמתו של איציק פינקלשטיין,1993,קומדיה,אנריקה רוטנברג,160162
שמיל בן ארי,אורי ורדי,נקמתו של איציק פינקלשטיין,1993,קומדיה,אנריקה רוטנברג,160162
שמיל בן ארי,שלמה תרשיש,נקמתו של איציק פינקלשטיין,1993,קומדיה,אנריקה רוטנברג,160162
עזרא כפרי,גילת אנקורי,נקמתו של איציק פינקלשטיין,1993,קומדיה,אנריקה רוטנברג,160162
עזרא כפרי,שירי גולן,נקמתו של איציק פינקלשטיין,1993,קומדיה,אנריקה רוטנברג,160162
עזרא כפרי,אורי ורדי,נקמתו של איציק פינקלשטיין,1993,קומדיה,אנריקה רוטנברג,160162
עזרא כפרי,שלמה תרשיש,נקמתו של איציק פינקלשטיין,1993,קומדיה,אנריקה רוטנברג,160162
גילת אנקורי,שירי גולן,נקמתו של איציק פינקלשטיין,1993,קומדיה,אנריקה רוטנברג,160162
גילת אנקורי,אורי ורדי,נקמתו של איציק פינקלשטיין,1993,קומדיה,אנריקה רוטנברג,160162
גילת אנקורי,שלמה תרשיש,נקמתו של איציק פינקלשטיין,1993,קומדיה,אנריקה רוטנברג,160162
שירי גולן,אורי ורדי,נקמתו של איציק פינקלשטיין,1993,קומדיה,אנריקה רוטנברג,160162
שירי גולן,שלמה תרשיש,נקמתו של איציק פינקלשטיין,1993,קומדיה,אנריקה רוטנברג,160162
אורי ורדי,שלמה תרשיש,נקמתו של איציק פינקלשטיין,1993,קומדיה,אנריקה רוטנברג,160162
עמי טראוב,ברוריה אלבק,קופסה שחורה (סרט),1993,דרמה,יעוד לבנון,2093317
עמי טראוב,מתי סרי,קופסה שחורה (סרט),1993,דרמה,יעוד לבנון,2093317
עמי טראוב,תרמו,קופסה שחורה (סרט),1993,דרמה,יעוד לבנון,2093317
עמי טראוב,דף השיחה,קופסה שחורה (סרט),1993,דרמה,יעוד לבנון,2093317
עמי טראוב,אמנון מסקין,קופסה שחורה (סרט),1993,דרמה,יעוד לבנון,2093317
עמי טראוב,קרן מור,קופסה שחורה (סרט),1993,דרמה,יעוד לבנון,2093317
עמי טראוב,רנן שור,קופסה שחורה (סרט),1993,דרמה,יעוד לבנון,2093317
עמי טראוב,ראובן דיין,קופסה שחורה (סרט),1993,דרמה,יעוד לבנון,2093317
עמי טראוב,עירית גדרון,קופסה שחורה (סרט),1993,דרמה,יעוד לבנון,2093317
ברוריה אלבק,מתי סרי,קופסה שחורה (סרט),1993,דרמה,יעוד לבנון,2093317
ברוריה אלבק,תרמו,קופסה שחורה (סרט),1993,דרמה,יעוד לבנון,2093317
ברוריה אלבק,דף השיחה,קופסה שחורה (סרט),1993,דרמה,יעוד לבנון,2093317
ברוריה אלבק,אמנון מסקין,קופסה שחורה (סרט),1993,דרמה,יעוד לבנון,2093317
ברוריה אלבק,קרן מור,קופסה שחורה (סרט),1993,דרמה,יעוד לבנון,2093317
ברוריה אלבק,רנן שור,קופסה שחורה (סרט),1993,דרמה,יעוד לבנון,2093317
ברוריה אלבק,ראובן דיין,קופסה שחורה (סרט),1993,דרמה,יעוד לבנון,2093317
ברוריה אלבק,עירית גדרון,קופסה שחורה (סרט),1993,דרמה,יעוד לבנון,2093317
מתי סרי,תרמו,קופסה שחורה (סרט),1993,דרמה,יעוד לבנון,2093317
מתי סרי,דף השיחה,קופסה שחורה (סרט),1993,דרמה,יעוד לבנון,2093317
מתי סרי,אמנון מסקין,קופסה שחורה (סרט),1993,דרמה,יעוד לבנון,2093317
מתי סרי,קרן מור,קופסה שחורה (סרט),1993,דרמה,יעוד לבנון,2093317
מתי סרי,רנן שור,קופסה שחורה (סרט),1993,דרמה,יעוד לבנון,2093317
מתי סרי,ראובן דיין,קופסה שחורה (סרט),1993,דרמה,יעוד לבנון,2093317
מתי סרי,עירית גדרון,קופסה שחורה (סרט),1993,דרמה,יעוד לבנון,2093317
תרמו,דף השיחה,קופסה שחורה (סרט),1993,דרמה,יעוד לבנון,2093317
תרמו,אמנון מסקין,קופסה שחורה (סרט),1993,דרמה,יעוד לבנון,2093317
תרמו,קרן מור,קופסה שחורה (סרט),1993,דרמה,יעוד לבנון,2093317
תרמו,רנן שור,קופסה שחורה (סרט),1993,דרמה,יעוד לבנון,2093317
תרמו,ראובן דיין,קופסה שחורה (סרט),1993,דרמה,יעוד לבנון,2093317
תרמו,עירית גדרון,קופסה שחורה (סרט),1993,דרמה,יעוד לבנון,2093317
דף השיחה,אמנון מסקין,קופסה שחורה (סרט),1993,דרמה,יעוד לבנון,2093317
דף השיחה,קרן מור,קופסה שחורה (סרט),1993,דרמה,יעוד לבנון,2093317
דף השיחה,רנן שור,קופסה שחורה (סרט),1993,דרמה,יעוד לבנון,2093317
דף השיחה,ראובן דיין,קופסה שחורה (סרט),1993,דרמה,יעוד לבנון,2093317
דף השיחה,עירית גדרון,קופסה שחורה (סרט),1993,דרמה,יעוד לבנון,2093317
אמנון מסקין,קרן מור,קופסה שחורה (סרט),1993,דרמה,יעוד לבנון,2093317
אמנון מסקין,רנן שור,קופסה שחורה (סרט),1993,דרמה,יעוד לבנון,2093317
אמנון מסקין,ראובן דיין,קופסה שחורה (סרט),1993,דרמה,יעוד לבנון,2093317
אמנון מסקין,עירית גדרון,קופסה שחורה (סרט),1993,דרמה,יעוד לבנון,2093317
קרן מור,רנן שור,קופסה שחורה (סרט),1993,דרמה,יעוד לבנון,2093317
קרן מור,ראובן דיין,קופסה שחורה (סרט),1993,דרמה,יעוד לבנון,2093317
קרן מור,עירית גדרון,קופסה שחורה (סרט),1993,דרמה,יעוד לבנון,2093317
רנן שור,ראובן דיין,קופסה שחורה (סרט),1993,דרמה,יעוד לבנון,2093317
רנן שור,עירית גדרון,קופסה שחורה (סרט),1993,דרמה,יעוד לבנון,2093317
ראובן דיין,עירית גדרון,קופסה שחורה (סרט),1993,דרמה,יעוד לבנון,2093317
רמי הויברגר,אביגיל אריאלי,שלג באוגוסט,1993,דרמה,חגי לוי,1802803
רמי הויברגר,גלי בן-נר,שלג באוגוסט,1993,דרמה,חגי לוי,1802803
רמי הויברגר,סנדרה שדה,שלג באוגוסט,1993,דרמה,חגי לוי,1802803
רמי הויברגר,נסים זוהר,שלג באוגוסט,1993,דרמה,חגי לוי,1802803
רמי הויברגר,ריטה שוקרון,שלג באוגוסט,1993,דרמה,חגי לוי,1802803
רמי הויברגר,יוסי יבלונקה,שלג באוגוסט,1993,דרמה,חגי לוי,1802803
רמי הויברגר,הלל נאמן,שלג באוגוסט,1993,דרמה,חגי לוי,1802803
רמי הויברגר,שרון רג'יניאנו,שלג באוגוסט,1993,דרמה,חגי לוי,1802803
רמי הויברגר,יעקב בנאי,שלג באוגוסט,1993,דרמה,חגי לוי,1802803
אביגיל אריאלי,גלי בן-נר,שלג באוגוסט,1993,דרמה,חגי לוי,1802803
אביגיל אריאלי,סנדרה שדה,שלג באוגוסט,1993,דרמה,חגי לוי,1802803
אביגיל אריאלי,נסים זוהר,שלג באוגוסט,1993,דרמה,חגי לוי,1802803
אביגיל אריאלי,ריטה שוקרון,שלג באוגוסט,1993,דרמה,חגי לוי,1802803
אביגיל אריאלי,יוסי יבלונקה,שלג באוגוסט,1993,דרמה,חגי לוי,1802803
אביגיל אריאלי,הלל נאמן,שלג באוגוסט,1993,דרמה,חגי לוי,1802803
אביגיל אריאלי,שרון רג'יניאנו,שלג באוגוסט,1993,דרמה,חגי לוי,1802803
אביגיל אריאלי,יעקב בנאי,שלג באוגוסט,1993,דרמה,חגי לוי,1802803
גלי בן-נר,סנדרה שדה,שלג באוגוסט,1993,דרמה,חגי לוי,1802803
גלי בן-נר,נסים זוהר,שלג באוגוסט,1993,דרמה,חגי לוי,1802803
גלי בן-נר,ריטה שוקרון,שלג באוגוסט,1993,דרמה,חגי לוי,1802803
גלי בן-נר,יוסי יבלונקה,שלג באוגוסט,1993,דרמה,חגי לוי,1802803
גלי בן-נר,הלל נאמן,שלג באוגוסט,1993,דרמה,חגי לוי,1802803
גלי בן-נר,שרון רג'יניאנו,שלג באוגוסט,1993,דרמה,חגי לוי,1802803
גלי בן-נר,יעקב בנאי,שלג באוגוסט,1993,דרמה,חגי לוי,1802803
סנדרה שדה,נסים זוהר,שלג באוגוסט,1993,דרמה,חגי לוי,1802803
סנדרה שדה,ריטה שוקרון,שלג באוגוסט,1993,דרמה,חגי לוי,1802803
סנדרה שדה,יוסי יבלונקה,שלג באוגוסט,1993,דרמה,חגי לוי,1802803
סנדרה שדה,הלל נאמן,שלג באוגוסט,1993,דרמה,חגי לוי,1802803
סנדרה שדה,שרון רג'יניאנו,שלג באוגוסט,1993,דרמה,חגי לוי,1802803
סנדרה שדה,יעקב בנאי,שלג באוגוסט,1993,דרמה,חגי לוי,1802803
נסים זוהר,ריטה שוקרון,שלג באוגוסט,1993,דרמה,חגי לוי,1802803
נסים זוהר,יוסי יבלונקה,שלג באוגוסט,1993,דרמה,חגי לוי,1802803
נסים זוהר,הלל נאמן,שלג באוגוסט,1993,דרמה,חגי לוי,1802803
נסים זוהר,שרון רג'יניאנו,שלג באוגוסט,1993,דרמה,חגי לוי,1802803
נסים זוהר,יעקב בנאי,שלג באוגוסט,1993,דרמה,חגי לוי,1802803
ריטה שוקרון,יוסי יבלונקה,שלג באוגוסט,1993,דרמה,חגי לוי,1802803
ריטה שוקרון,הלל נאמן,שלג באוגוסט,1993,דרמה,חגי לוי,1802803
ריטה שוקרון,שרון רג'יניאנו,שלג באוגוסט,1993,דרמה,חגי לוי,1802803
ריטה שוקרון,יעקב בנאי,שלג באוגוסט,1993,דרמה,חגי לוי,1802803
יוסי יבלונקה,הלל נאמן,שלג באוגוסט,1993,דרמה,חגי לוי,1802803
יוסי יבלונקה,שרון רג'יניאנו,שלג באוגוסט,1993,דרמה,חגי לוי,1802803
יוסי יבלונקה,יעקב בנאי,שלג באוגוסט,1993,דרמה,חגי לוי,1802803
הלל נאמן,שרון רג'יניאנו,שלג באוגוסט,1993,דרמה,חגי לוי,1802803
הלל נאמן,יעקב בנאי,שלג באוגוסט,1993,דרמה,חגי לוי,1802803
שרון רג'יניאנו,יעקב בנאי,שלג באוגוסט,1993,דרמה,חגי לוי,1802803
גדליה בסר,מיכאלה עשת,אחרי החגים (סרט),1994,,אמנון רובינשטיין,2134908
גדליה בסר,חגית דסברג,אחרי החגים (סרט),1994,,אמנון רובינשטיין,2134908
גדליה בסר,יהודית סולה,אחרי החגים (סרט),1994,,אמנון רובינשטיין,2134908
גדליה בסר,מרים גבריאלי,אחרי החגים (סרט),1994,,אמנון רובינשטיין,2134908
